File,Baseline,Baseline Date,Peak,Peak Date,Percent Increase
Court of Arbitration for Sport,155.8,07/10/2021,653.0,07/27/2021,319.13
1972 Summer Olympics,0.0,06/26/2021,13385.2,07/23/2021,0
Aspidistra,134.6,08/10/2021,167.6,07/10/2021,24.52
Beijing,0.0,06/25/2021,6110.0,08/08/2021,0
Kyrgyzstan at the 2020 Summer Olympics,66.2,06/27/2021,1840.0,08/03/2021,2679.46
Republic of the Congo at the 2020 Summer Olympics,29.4,08/17/2021,331.6,07/23/2021,1027.89
Uganda at the 2020 Summer Olympics,0.0,06/26/2021,2718.4,08/06/2021,0
Nauru at the 2020 Summer Olympics,28.2,08/19/2021,889.0,07/23/2021,3052.48
Djibouti at the 2020 Summer Olympics,22.6,08/19/2021,434.2,07/23/2021,1821.24
Grenada at the 2020 Summer Olympics,0.0,06/25/2021,1109.4,08/05/2021,0
Germany at the 2020 Summer Olympics,327.8,08/19/2021,12210.0,08/03/2021,3624.83
Winter Olympic Games,0.0,06/25/2021,23012.2,08/08/2021,0
Concerns and controversies at the 2020 Summer Olympics,0.0,06/26/2021,3671.0,08/08/2021,0
Cyprus at the 2020 Summer Olympics,32.0,08/19/2021,1085.4,07/23/2021,3291.88
Virtual event,65.2,07/20/2021,75.0,07/29/2021,15.03
"National Stadium (Tokyo, 1958)",108.6,08/18/2021,1693.8,07/23/2021,1459.67
John Coates (sports administrator),0.0,06/26/2021,5992.6,07/22/2021,0
Cape Verde at the 2020 Summer Olympics,43.6,08/17/2021,706.0,07/23/2021,1519.27
Someiyoshino,0.0,06/25/2021,67.8,07/23/2021,0
Athletics at the 2020 Summer Olympics,0.0,06/25/2021,145760.4,08/01/2021,0
1980 Summer Olympics,0.0,06/25/2021,14923.4,08/08/2021,0
The New York Times,0.0,06/25/2021,8135.2,07/31/2021,0
Guatemala at the 2020 Summer Olympics,0.0,06/26/2021,2339.4,07/31/2021,0
BBC,6558.0,06/27/2021,15539.2,08/16/2021,136.95
Tokyo Station,0.0,06/25/2021,365.2,07/25/2021,0
North Macedonia,4976.2,08/14/2021,9278.6,07/24/2021,86.46
London,0.0,06/26/2021,19154.4,07/11/2021,0
Rugby sevens at the 2020 Summer Olympics – Women's qualification,42.0,08/14/2021,1000.8,07/29/2021,2282.86
Table tennis at the 2020 Summer Olympics – Qualification,98.6,08/14/2021,1558.8,07/24/2021,1480.93
Romania at the 2020 Summer Olympics,231.8,08/18/2021,8200.6,07/28/2021,3437.79
Rugby sevens at the 2020 Summer Olympics – Men's qualification,46.0,08/14/2021,1217.8,07/27/2021,2547.39
Refugee Olympic Team at the 2020 Summer Olympics,136.8,08/19/2021,6371.0,07/23/2021,4557.16
Impact of the COVID-19 pandemic on tourism,152.0,07/26/2021,0.0,06/25/2021,-100.0
Rikako Ikee,0.0,06/26/2021,798.6,07/23/2021,0
Impact of the COVID-19 pandemic on sports,318.8,08/13/2021,524.6,07/11/2021,64.55
Gymnastics at the 2020 Summer Olympics,0.0,06/25/2021,58683.0,08/01/2021,0
International Bobsleigh and Skeleton Federation,0.0,06/26/2021,73.0,08/08/2021,0
Tennis at the 2020 Summer Olympics – Qualification,172.4,08/13/2021,11122.0,07/16/2021,6351.28
Eurosport,0.0,06/25/2021,2006.4,07/24/2021,0
Time (magazine),0.0,06/26/2021,2203.6,07/16/2021,0
Bhutan at the 2020 Summer Olympics,49.8,08/19/2021,1122.4,07/23/2021,2153.82
Artistic swimming at the 2020 Summer Olympics – Qualification,48.6,08/18/2021,537.0,08/02/2021,1004.94
Athens,0.0,06/26/2021,5229.2,07/21/2021,0
Aruba at the 2020 Summer Olympics,47.4,08/16/2021,957.4,07/23/2021,1919.83
Ryōgoku Kokugikan,0.0,06/26/2021,978.0,07/24/2021,0
World and Olympic records set at the 2020 Summer Olympics,12.4,07/07/2021,1349.0,08/08/2021,10779.03
Inflatable boat,0.0,06/25/2021,220.2,07/29/2021,0
Philippines at the 2020 Summer Olympics,460.6,08/19/2021,34197.0,07/26/2021,7324.45
Karate at the 2020 Summer Olympics – Qualification,62.8,08/18/2021,1334.4,08/05/2021,2024.84
Canoeing at the 2020 Summer Olympics,0.0,06/26/2021,19537.8,08/03/2021,0
Slovakia at the 2020 Summer Olympics,0.0,06/25/2021,2182.2,08/01/2021,0
United Nations,7889.4,07/25/2021,13581.6,08/16/2021,72.15
Romanization of Japanese,450.6,08/14/2021,699.6,07/23/2021,55.26
Jordan at the 2020 Summer Olympics,0.0,06/25/2021,1342.4,07/26/2021,0
Fuji Speedway,215.0,07/11/2021,3378.0,07/24/2021,1471.16
Rising Sun Flag,2566.2,07/12/2021,5021.8,07/24/2021,95.69
Sport climbing at the 2020 Summer Olympics – Qualification,93.0,08/19/2021,8202.2,08/03/2021,8719.57
1920 Summer Olympics,0.0,06/25/2021,5843.6,08/08/2021,0
Moldova at the 2020 Summer Olympics,134.2,06/30/2021,1739.0,08/07/2021,1195.83
2020 Summer Olympics marketing,125.4,08/19/2021,3325.8,07/24/2021,2552.15
Hokkaido,0.0,06/26/2021,2645.4,07/22/2021,0
Kuril Islands,0.0,06/25/2021,1818.4,07/26/2021,0
Guinea,1967.0,08/07/2021,3002.8,07/23/2021,52.66
Kazakhstan at the 2020 Summer Olympics,166.6,08/19/2021,3928.8,08/05/2021,2258.22
Kachidoki Station,8.4,07/12/2021,22.2,07/26/2021,164.29
Tokyo 2020,0.0,06/26/2021,2092.4,07/24/2021,0
1968 Summer Olympics,0.0,06/26/2021,6757.2,08/08/2021,0
Severe acute respiratory syndrome coronavirus 2,0.0,06/26/2021,6353.0,08/10/2021,0
Primetime,28.0,08/10/2021,50.6,07/21/2021,80.71
Miraitowa and Someity,0.0,06/26/2021,7899.0,07/23/2021,0
Bahrain at the 2020 Summer Olympics,114.0,08/17/2021,1149.2,08/07/2021,908.07
COVID-19 vaccine,12368.0,08/15/2021,18463.8,06/29/2021,49.29
Decent work,72.2,08/14/2021,88.6,08/05/2021,22.71
North Macedonia at the 2020 Summer Olympics,56.6,08/19/2021,2697.8,07/27/2021,4666.43
